id,uuid,name_zh,name_en,unit,sampling_start,sampling_end,valid_time,location,class_code,description,source_description,source_original_id,source_url,classification_system,source,source_type,completeness_type,first_class,second_class,third_class,data_entry_by,location_id,synonyms,data_version,create_time,class_id
1818425054606790656,ddfe40ca-8c4e-4a40-bd99-8c865ef69cbd,,Acczent Excellence Compact ,m²,2024-07-09,2024-07-09,2029-07-09,Europe,,Description: Acczent Excellence Compact + is a heterogeneous resilient floor covering developed by Tarkett. The service lifetime recommended by Tarkett is 25 years.,The International EPD® System,,www.environdec.com:library:epd14477.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:14:52.379741,
1818425117932392448,ec1a603a-9bdc-4b3c-a2a1-41c234422da2,,"Product Name CEM III/B 42,5 NLH/SR (42,5)",,,,,,,,The International EPD® System,,www.environdec.com:library:epd15783.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:15:07.477021,
1818425348338094080,a3340f82-f8e0-4b95-a9b2-ef9ebc79d598,,"Vitreous China Sanitaryware(GCVC), Fine Fireclay Sanitaryware(GCFFC)",kg,,,,,,"Description: Sanitaryware is the generic term used to describe items which traditionally were made from pottery, such as WC’s, washbasins, and bidets installed within a bathroom or washroom. Vitreous China (VC) is a common material used for bathroom sanitaryware, such as console sinks and toilets. Vitreous China sanitaryware products are primarily made of clay, kaolin, feldspar, and quartz but they may also include small quantities of other raw materials. Its high gloss, stain-resistant surface is ideal for use in both bathrooms and kitchens. The casting slip made of these raw materials is prepared and cast into plaster molds to form a green body. The green body then undergoes a natural drying process and is given a smooth finish. Glazing is applied before firing at 1200°C to obtain Vitreous China sanitaryware with almost no water absorption. Fine Fireclay (FFC) sanitaryware involves the preparation of a casting slip from pre-fired or calcined clay, clay, kaolin, and other minor raw materials. The slip is cast into plaster molds to form a green body, which then undergoes natural drying and smoothing before glazing and firing at 1220°C to obtain fireclay sanitaryware with water absorption less than 0.5% of the dry weight. Areas of use include main pieces like WCs and basins, larger bathroom pieces like shower trays and bathtubs, and other pieces like bidets and pedestals.",The International EPD® System,,www.environdec.com:library:epd875.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:16:02.410147,
1818425378369310720,5302ae1d-2f32-448b-875c-615db025640d,,"CEM IV/A 42,5 RSR",,,,,,,,The International EPD® System,,www.environdec.com:library:epd15795.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:16:09.570617,
1818425471264755712,8cf5e733-e5d5-4765-8f8a-14a98e5aa59a,,DESSO Linon (Carpet Tiles with a 100 Recyclable DESSO EcoBase1 Backing and a 100 Regenerated Solution Dyed Nylon Yarn (Econyl)),m²,,,2028-10-31,"None

The provided text does not specify any geographical scope for the product",,"Description: Tarkett offers integrated solutions for floorings, able to meet the particular needs of customers. With an international coverage and a wide range of products, the company has over 130 years of experience in providing integrated solutions for floorings to professionals and end users. Tarkett's commitment to the environment is woven throughout its business, utilizing Cradle-to-Cradle principles as the basis of the design and production of every solution. The lifecycle analysis is used to continuously improve the production process and products until their use stage, disposal, and recycling. The development of products that can be reused within internal production cycles, or external ones in case of other individuals, has been an integral part of the business strategy aimed at sustainability for many years.

Product Description: Loose-lay carpet tiles (EN 1307) with DESSO EcoBase® backing developed by Tarkett. These carpet tiles feature a 100% recyclable DESSO EcoBase®1 backing and a 100% regenerated solution dyed Nylon yarn (Econyl). The service lifetime recommended by Tarkett is 10 years.",The International EPD® System,,www.environdec.com:library:epd10808.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:16:31.718851,
1818425570816561152,c8a51f29-aac6-4492-84c9-27aa86e853fb,,Gypsum Plaster (Knauf),kg,,,,,,,The International EPD® System,,www.environdec.com:library:epd4901.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:16:55.453612,
1818425688613588992,4fc601d3-afc5-4a97-9479-a9ec250744ff,,DESSO Desert EcoBase (Carpet tile with a 100 recyclable DESSO EcoBase backing and solution dyed PA6 yarn),m²,,,2028-05-15,Belgium,,Description: Tarkett's DESSO Desert EcoBase is a loose-lay carpet tile featuring a 100% recyclable DESSO EcoBase® backing and solution dyed PA6 yarn. This product is designed for a service lifetime of 10 years as recommended by Tarkett.,The International EPD® System,,www.environdec.com:library:epd9339.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:17:23.538639,
1818425837586878464,9f7c830d-84c3-4654-89c7-9f4d223089fe,,"Classic 40, Topaz 70, Ruby 70, Meteor 70, Acczent Excellence 80, Acczent Essential 70, Aqua Multisafe",m²,,,2029-07-09,Europe,,"Description: The product is a heterogeneous compact resilient floor covering developed by Tarkett, known under various names such as Classic 40, Ruby 70, Topaz 70, Meteor 70, Acczent Excellence 80, Acczent Essential 70, and Aqua Multisafe. Specifically, the declared product is Topaz 70, with results based on a worst-case scenario. It is made from poly (vinyl chloride) and designed for a recommended service lifetime of 25 years.",The International EPD® System,,www.environdec.com:library:epd1348.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:17:59.056667,
1818425979434045440,76fc0cfd-1ac7-456e-8c51-457a39da93fc,,"Aquarelle Wall Nordics, Aquarelle Wall Border, Aquarelle Floor",m²,2024-07-09,2024-07-09,2029-07-09,Europe,,"Description: Tarkett, with over 130 years of experience, provides integrated solutions for floorings to professionals and end users. Its offerings include a wide range of designs, colors, and models, contributing to creating a positive environment and enhancing quality of life. Tarkett is committed to environmental sustainability, employing Cradle-to-Cradle principles in the design and production of its solutions. It actively participates in the Circular Economy 100 program, focusing on the reuse of materials and preservation of natural resources. The company's World Class Manufacturing (WCM) system emphasizes eliminating losses and improving process efficiency.

**Product Information:**
- **Aquarelle Wall Nordics:** Vinyl wall covering suitable for wet areas like collective showers, locker rooms, collective housing, and healthcare facilities.
- **Aquarelle Wall Border:** Vinyl wall covering complementing the Aquarelle Wall Nordics.
- **Aquarelle Floor:** Heterogeneous PVC floor covering, ideal for waterproof installations in domestic wet areas. Recommended service life is 20 years.",The International EPD® System,,www.environdec.com:library:epd15524.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:18:32.875170,
1818426025680441344,00d9b06c-a8ff-4ff4-9923-1a7cccbd81b5,,Supreme AR Primer(G35110),m²,,,,Oman,,"Description: Supreme AR Primer is a high performance water-based primer, based on acrylic copolymer binder with good alkali resistance and penetrating properties. It is recommended for use on exterior and interior surfaces prior to the application of the topcoat to ensure better protection against alkali. The Supreme range of products is designed to provide an 'easy to use', 'cost and time-efficient', and durable painting solution for customers and consumers. Suitable for use on masonry, brickwork, and other cementitious surfaces.",The International EPD® System,,www.environdec.com:library:epd9868.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:18:43.901074,
1818426069854851072,fbdf8c1e-fd91-4fff-98c8-0493d39d8129,,"Supreme Stucco Putty (35110), Pack Size 30 kg",kg,,,,Oman,,"Description: Supreme Stucco Putty is an acrylic copolymer emulsion based stucco putty meant for filling or smoothening out cracks and dents on interior walls or similar surfaces. It provides a smooth surface for paint application. Thinning if required can be done by adding water, blending to a smooth paste. It has excellent cutting and filling properties. Supreme range of products have been designed to give an ‘easy to use’, ‘cost & time efficient’ and a durable painting solution for the customers and consumers.",The International EPD® System,,www.environdec.com:library:epd9869.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:18:54.433601,
1818426226361110528,fed25541-7bfd-45a2-838d-216d94fc108a,,SOPRASTICK VENTI FF,"kg

Please note that",2024-07-11,2024-07-11,2029-07-11,Worldwide,,"Description: Self-adhesive membrane with a vapour-pressure and tension dispersion system, composed of elastomer modified bitumen and a composite polyester reinforcement. Used as a base layer within a multi-layer waterproofing system on surfaces where partial adhesion is required. The upper surface is protected by a thermofusible film. The lower surface is provided with self-adhesive bitumen stripes alternated with non-stick stripes protected by a silicone release film. The overlap is partly self-adhesive (to prevent flame transmission) and partly torchable with flame or hot air. Energy consumption and used ancillary materials during installation are considered and are based on the average installation scenario of the product. The installation phase includes 10% overlapping material. The membrane has a reference service life of 70 YEARS, if combined with Soprema top layer.",The International EPD® System,,www.environdec.com:library:epd13740.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:19:31.747577,
1818426290093559808,701f544c-52f2-4196-86a8-f5419784fed5,,Gypsum Plaster (Knauf),Not specified in the provided text,,,,,,,The International EPD® System,,www.environdec.com:library:epd4546.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:19:46.942364,
1818426521367482368,691bf600-f010-466e-aa43-5dc328954ff2,,"ProtectWall 15, ProtectWall CR (Clean Rooms), Aquarelle Wall HFS",m²,2024-07-09,2024-07-09,2024-07-09,Europe,,"Description: Tarkett offers integrated solutions for floorings, able to meet the particular needs of customers. Their wide range of designs, colors, and models provides an infinite series of possibilities, contributing to creating a positive environment and a better quality of life for people. Tarkett operates with the utmost respect for the environment towards the realization of eco-friendly products. 

The company's commitment to the environment is woven throughout its business. Cradle-to-Cradle principles are, in fact, the basis of the design and production of every solution. Particularly, the lifecycle analysis is used to continuously improve the production process, and thus the products until their use stage, disposal, and recycling. 

The development of products that can be reused within internal production cycles, or external ones in case of other individuals, has been an integral part of the business strategy aimed at sustainability for many years. The WCM (World Class Manufacturing) management system has been developed in 2009, and it includes the environmental pillar aimed at the elimination of losses and growth of process efficiency.

**Product Information:**
- **Aquarelle Wall HFS:** A vinyl wall covering for use in wet areas such as collective showers, locker rooms, collective housing, and healthcare facilities.
- **ProtectWall 1.5 & ProtectWall CR (Clean Rooms):** High-performance vinyl wall coverings that protect walls against impacts, scratches, and stains.",The International EPD® System,,www.environdec.com:library:epd15522.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:20:42.082277,
